Source,Destination,Weight
C0231218,C0016204,1.0
C0231218,C0281856,1.0
C0231218,C0235108,2.0
C0231218,C0151786,2.0
C0231218,C0848290,2.0
C0231218,C0574068,1.0
C0231218,C0239377,2.0
C0231218,C0425449,5.0
C0231218,C2957106,3.0
C0231218,C0238740,1.0
C0231218,C0558489,1.0
C0231218,C0549343,2.0
C0231218,C0858665,1.0
C0231218,C0423571,2.0
C0231218,C0235710,2.0
C0231218,C0563275,1.0
C0231218,C0564820,1.0
C0231218,C0030794,3.0
C0231218,C0232492,1.0
C0231218,C0019559,1.0
C0231218,C1282310,1.0
C0231218,C0085631,4.0
C0231218,C0221785,1.0
C0231218,C0085636,1.0
C0231218,C0427008,1.0
C0231218,C0151315,3.0
C0231218,C0015468,2.0
C0231218,C0522359,3.0
C0231218,C0278146,3.0
C0231218,C0700153,2.0
C0231218,C0221170,5.0
C0231218,C0006625,3.0
C0231218,C0233488,1.0
C0231218,C0863104,2.0
C0231218,C0564823,2.0
C0231218,C0231217,1.0
C0231218,C0241374,1.0
C0231218,C0278139,1.0
C0231218,C0564821,1.0
C0231218,C0741426,1.0
C0231218,C0234254,2.0
C0231218,C0521516,1.0
C0231218,C0742339,1.0
C0231218,C0581879,1.0
C0231218,C0234255,1.0
C0231218,C0812426,3.0
C0231218,C0241494,1.0
C0231218,C0848283,3.0
C0231218,C0234250,3.0
C0231218,C1377828,1.0
C0231218,C0427149,1.0
C0231218,C0581394,1.0
C0231218,C0282005,2.0
C0231218,C0235283,1.0
C0231218,C0034642,6.0
C0231218,C0241057,1.0
C0231218,C0423628,1.0
C0231218,C0027498,1.0
C0231218,C0231780,1.0
C0231218,C0087169,1.0
C0231218,C0037317,1.0
C0231218,C0850149,2.0
C0231218,C0857126,1.0
C0231218,C0749874,1.0
C0231218,C0857233,1.0
C0231218,C0424790,1.0
C0231218,C0848464,1.0
C0231218,C0578454,1.0
C0231218,C0015644,3.0
C0231218,C0235267,1.0
C0231218,C0849795,1.0
C0231218,C0239134,1.0
C0231218,C0232849,3.0
C0231218,C0235150,1.0
C0231218,C0423618,2.0
C0231218,C0746779,1.0
C0231218,C0423636,1.0
C0231218,C0426484,1.0
C0231218,C1704276,3.0
C0231218,C2370950,1.0
C0231218,C0949445,1.0
C0231218,C0013421,1.0
C0231218,C0746674,1.0
C0231218,C0423006,1.0
C0231218,C0231811,1.0
C0231218,C0239431,1.0
C0231218,C0239772,1.0
C0231218,C0847554,1.0
C0231218,C0017672,1.0
C0231218,C0235706,2.0
C0231218,C0232861,1.0
C0231218,C0332601,1.0
C0231218,C0849911,1.0
C0231218,C0233762,1.0
C0231218,C0858277,1.0
C0231218,C2032146,1.0
C0231218,C0426649,1.0
C0231218,C0240940,1.0
C0231218,C2228803,1.0
C0231218,C2945698,1.0
C0231218,C0857177,1.0
C0231218,C0743229,1.0
C0231218,C0848337,1.0
C0231218,C0241050,1.0
C0497406,C0020175,1.0
C0497406,C2242996,3.0
C0497406,C0231528,1.0
C0497406,C0278144,1.0
C0497406,C0455270,1.0
C0497406,C0028643,3.0
C0497406,C0751372,1.0
C0497406,C1291077,1.0
C0497406,C1579931,2.0
C0497406,C0039070,3.0
C0497406,C0221232,1.0
C0497406,C0015230,1.0
C0497406,C3714552,3.0
C0497406,C0220870,1.0
C0497406,C0518214,1.0
C0497406,C0231617,3.0
C0497406,C0040822,2.0
C0497406,C0027769,3.0
C0497406,C0037088,2.0
C0497406,C0917801,1.0
C0497406,C0683369,2.0
C0497406,C0085624,1.0
C0497406,C0004604,2.0
C0497406,C0032781,1.0
C0497406,C0003862,3.0
C0497406,C0235234,1.0
C0497406,C0042571,1.0
C0497406,C0600142,1.0
C0497406,C0848633,1.0
C0497406,C0232471,1.0
C0497406,C0023380,1.0
C0497406,C0700590,1.0
C0497406,C1446787,1.0
C0497406,C0023222,1.0
C0497406,C0242429,1.0
C0497406,C0024031,2.0
C0497406,C0014724,4.0
C0497406,C0344375,1.0
C0497406,C1517205,2.0
C0497406,C0010200,2.0
C0497406,C0013395,1.0
C0497406,C0018834,2.0
C0497406,C0232292,1.0
C0497406,C0849959,1.0
C0497406,C0024902,1.0
C0497406,C1321587,1.0
C0497406,C1282310,1.0
C0497406,C0278007,1.0
C0497406,C0427008,1.0
C0497406,C0241898,1.0
C0497406,C0848283,1.0
C0497406,C0497481,1.0
C0497406,C0423693,1.0
C0497406,C0574002,1.0
C0497406,C0235283,1.0
C0497406,C0034642,2.0
C0497406,C0241381,1.0
C0497406,C0087169,1.0
C0497406,C0231655,1.0
C0497406,C0231239,1.0
C0497406,C0151826,1.0
C0497406,C2830454,1.0
C0497406,C0017672,1.0
C0497406,C0849911,1.0
C0497406,C0850015,1.0
C0497406,C0235524,1.0
C0497406,C0857062,1.0
C0497406,C0234532,1.0
C0497406,C0240352,1.0
C0497406,C0578994,1.0
C0020175,C2242996,3.0
C0020175,C0231528,1.0
C0020175,C2129214,1.0
C0020175,C0151825,1.0
C0020175,C1291077,4.0
C0020175,C1579931,2.0
C0020175,C0039070,2.0
C0020175,C0015230,1.0
C0020175,C3714552,6.0
C0020175,C0220870,2.0
C0020175,C0518214,1.0
C0020175,C0239313,1.0
C0020175,C0036572,3.0
C0020175,C0795691,1.0
C0020175,C0231617,3.0
C0020175,C0040822,4.0
C0020175,C0235004,2.0
C0020175,C0027769,1.0
C0020175,C0235309,1.0
C0020175,C0011991,2.0
C0020175,C0741585,1.0
C0020175,C0013404,2.0
C0020175,C0085593,2.0
C0020175,C0917801,1.0
C0020175,C0683369,2.0
C0020175,C0085624,2.0
C0020175,C0037011,2.0
C0020175,C0004604,1.0
C0020175,C0003862,2.0
C0020175,C0850045,1.0
C0020175,C0234369,1.0
C0020175,C0235240,1.0
C0020175,C0042571,1.0
C0020175,C0600142,1.0
C0020175,C0344232,1.0
C0020175,C0848633,2.0
C0020175,C0023380,1.0
C0020175,C1260880,1.0
C0020175,C0235129,1.0
C0020175,C1446787,1.0
C0020175,C0242429,1.0
C0020175,C0877197,1.0
C0020175,C1397014,2.0
C0020175,C0234230,1.0
C0020175,C0596601,1.0
C0020175,C0014724,3.0
C0020175,C0748706,1.0
C0020175,C0302539,2.0
C0020175,C0010200,6.0
C0020175,C0278145,1.0
C0020175,C0018834,3.0
C0020175,C0281856,1.0
C0020175,C0848290,1.0
C0020175,C0239377,1.0
C0020175,C0425449,1.0
C0020175,C3257980,1.0
C0020175,C0549343,1.0
C0020175,C0858665,2.0
C0020175,C0423571,1.0
C0020175,C0232492,1.0
C0020175,C0240211,1.0
C0020175,C0085631,1.0
C0020175,C0015468,1.0
C0020175,C0741426,1.0
C0020175,C0085635,1.0
C0020175,C0034642,1.0
C0020175,C0850149,1.0
C0020175,C0857126,1.0
C0020175,C0749874,1.0
C0020175,C0857233,1.0
C0020175,C1704276,1.0
C0020175,C0581870,1.0
C0020175,C0423600,1.0
C0020175,C0857071,1.0
C0020175,C0743738,1.0
C0278148,C2242996,1.0
C0278148,C0455270,2.0
C0278148,C0009806,1.0
C0278148,C3714552,1.0
C0278148,C0028084,1.0
C0278148,C0004604,1.0
C0278148,C0023380,1.0
C0278148,C1446787,1.0
C0278148,C0007859,2.0
C0278148,C0014724,1.0
C0278148,C0302539,1.0
C0278148,C0010200,1.0
C0278148,C0278145,2.0
C0278148,C0848290,1.0
C0278148,C2957106,1.0
C0278148,C0030794,1.0
C0278148,C0575090,1.0
C0278148,C0423618,1.0
C0278148,C0013428,1.0
C0278148,C0578050,1.0
C0278148,C0151830,1.0
C2242996,C0231528,4.0
C2242996,C0278144,1.0
C2242996,C0239667,1.0
C2242996,C0455270,6.0
C2242996,C0028643,18.0
C2242996,C0857073,2.0
C2242996,C0522245,1.0
C2242996,C0751372,6.0
C2242996,C0009806,4.0
C2242996,C0857027,2.0
C2242996,C1579931,1.0
C2242996,C0039070,3.0
C2242996,C0221232,1.0
C2242996,C0015230,11.0
C2242996,C3714552,13.0
C2242996,C0028084,2.0
C2242996,C0151908,1.0
C2242996,C0220870,4.0
C2242996,C0518214,1.0
C2242996,C0849640,1.0
C2242996,C0239313,1.0
C2242996,C0036572,8.0
C2242996,C0008031,3.0
C2242996,C0231617,2.0
C2242996,C0040822,9.0
C2242996,C0235004,1.0
C2242996,C0679309,1.0
C2242996,C0027769,1.0
C2242996,C0235309,1.0
C2242996,C0011991,5.0
C2242996,C0741585,4.0
C2242996,C0013404,5.0
C2242996,C0037088,6.0
C2242996,C0026821,6.0
C2242996,C0236040,1.0
C2242996,C0221100,1.0
C2242996,C0085593,3.0
C2242996,C0917801,3.0
C2242996,C0683369,6.0
C2242996,C0085624,15.0
C2242996,C0542476,1.0
C2242996,C0037011,3.0
C2242996,C0004604,8.0
C2242996,C0857516,1.0
C2242996,C0000737,1.0
C2242996,C0003862,3.0
C2242996,C0234369,2.0
C2242996,C0042571,2.0
C2242996,C0344232,3.0
C2242996,C0028081,3.0
C2242996,C0027424,1.0
C2242996,C0848633,2.0
C2242996,C1260880,1.0
C2242996,C0150055,1.0
C2242996,C0016512,2.0
C2242996,C0235129,2.0
C2242996,C0023222,5.0
C2242996,C0040460,3.0
C2242996,C0007859,6.0
C2242996,C0242429,2.0
C2242996,C0235031,3.0
C2242996,C0751295,1.0
C2242996,C0849852,1.0
C2242996,C0024031,3.0
C2242996,C0234230,2.0
C2242996,C0014724,1.0
C2242996,C0748706,5.0
C2242996,C0302539,3.0
C2242996,C1517205,1.0
C2242996,C0010200,5.0
C2242996,C0037763,2.0
C2242996,C0392171,1.0
C2242996,C0677500,2.0
C2242996,C0857160,1.0
C2242996,C0016382,1.0
C2242996,C0857245,1.0
C2242996,C0277961,1.0
C2242996,C0278145,1.0
C2242996,C0018834,2.0
C2242996,C0043144,1.0
C2242996,C0849959,1.0
C2242996,C1321587,1.0
C2242996,C0016204,1.0
C2242996,C0281856,1.0
C2242996,C0151786,1.0
C2242996,C0239377,4.0
C2242996,C0392678,1.0
C2242996,C0425449,1.0
C2242996,C2957106,2.0
C2242996,C0549343,1.0
C2242996,C0858665,1.0
C2242996,C0423571,1.0
C2242996,C0564820,1.0
C2242996,C0030794,2.0
C2242996,C0019559,2.0
C2242996,C0946092,1.0
C2242996,C0085631,1.0
C2242996,C0221785,1.0
C2242996,C0085636,1.0
C2242996,C0005904,1.0
C2242996,C0877716,1.0
C2242996,C0234981,1.0
C2242996,C0221758,1.0
C2242996,C0427008,1.0
C2242996,C0151315,2.0
C2242996,C0424810,1.0
C2242996,C0015468,5.0
C2242996,C0522359,1.0
C2242996,C0278146,3.0
C2242996,C0178310,1.0
C2242996,C0221170,4.0
C2242996,C0241898,1.0
C2242996,C0231772,1.0
C2242996,C0233488,1.0
C2242996,C0564823,1.0
C2242996,C0239649,1.0
C2242996,C0231217,1.0
C2242996,C0231710,1.0
C2242996,C0184567,1.0
C2242996,C0239832,1.0
C2242996,C0857031,1.0
C2242996,C0312422,2.0
C2242996,C0240327,1.0
C2242996,C0234255,1.0
C2242996,C0235239,1.0
C2242996,C0858708,1.0
C2242996,C0424489,1.0
C2242996,C0848641,1.0
C2242996,C0423693,1.0
C2242996,C0239783,2.0
C2242996,C0240007,1.0
C2242996,C0476288,1.0
C2242996,C0439814,1.0
C2242996,C0023218,1.0
C2242996,C0850149,1.0
C2242996,C0857126,1.0
C2242996,C0749874,1.0
C2242996,C0857233,1.0
C2242996,C0234655,1.0
C2242996,C0015644,2.0
C2242996,C0849970,1.0
C2242996,C0159028,1.0
C2242996,C3665346,1.0
C2242996,C0239836,1.0
C2242996,C0476270,1.0
C2242996,C0877495,2.0
C2242996,C1704276,1.0
C2242996,C0949445,1.0
C2242996,C0027066,2.0
C2242996,C0746674,1.0
C2242996,C2169806,1.0
C2242996,C0026838,1.0
C2242996,C0235050,1.0
C2242996,C0238656,1.0
C2242996,C0009269,1.0
C2242996,C0027796,2.0
C2242996,C0578050,1.0
C2242996,C0426359,1.0
C2242996,C0152029,1.0
C2242996,C0422833,1.0
C2242996,C0586407,1.0
C2242996,C0241165,1.0
C2242996,C0426601,1.0
C2242996,C0017672,2.0
C2242996,C0241426,1.0
C2242996,C0154729,1.0
C2242996,C0235706,1.0
C2242996,C0877487,1.0
C2242996,C0857177,1.0
C2242996,C0423773,1.0
C0239266,C0239589,1.0
C0239266,C0278144,1.0
C0239266,C0239667,1.0
C0239266,C0455270,2.0
C0239266,C1579931,1.0
C0239266,C0015230,1.0
C0239266,C0278141,2.0
C0239266,C0085624,1.0
C0239266,C0003862,1.0
C0239266,C0221170,1.0
C0239589,C0751372,1.0
C0239589,C0015230,1.0
C0239589,C3714552,1.0
C0239589,C0151908,1.0
C0239589,C0040822,1.0
C0239589,C0085624,1.0
C0239589,C1517205,1.0
C0239589,C2957106,1.0
C0239589,C0221170,1.0
C0239589,C0439814,1.0
C0231528,C0455270,2.0
C0231528,C0028643,4.0
C0231528,C0857073,1.0
C0231528,C0751372,3.0
C0231528,C0151825,1.0
C0231528,C0009806,3.0
C0231528,C1291077,5.0
C0231528,C0039070,1.0
C0231528,C0015230,9.0
C0231528,C3714552,10.0
C0231528,C0028084,1.0
C0231528,C0151908,1.0
C0231528,C0220870,2.0
C0231528,C0518214,1.0
C0231528,C0008031,5.0
C0231528,C0795691,1.0
C0231528,C0040822,5.0
C0231528,C0235004,2.0
C0231528,C0027769,1.0
C0231528,C0235309,1.0
C0231528,C0011991,6.0
C0231528,C0741585,4.0
C0231528,C0013404,3.0
C0231528,C0037088,3.0
C0231528,C0026821,5.0
C0231528,C0036396,1.0
C0231528,C0085593,2.0
C0231528,C0917801,4.0
C0231528,C0683369,1.0
C0231528,C0235318,1.0
C0231528,C0085624,7.0
C0231528,C0542476,2.0
C0231528,C0577573,1.0
C0231528,C0004604,5.0
C0231528,C0241705,1.0
C0231528,C0000737,1.0
C0231528,C0003862,8.0
C0231528,C0234369,1.0
C0231528,C0235240,1.0
C0231528,C0042571,2.0
C0231528,C0600142,1.0
C0231528,C0344232,1.0
C0231528,C0028081,3.0
C0231528,C0027424,1.0
C0231528,C0023380,2.0
C0231528,C0150055,2.0
C0231528,C0231749,1.0
C0231528,C0023222,4.0
C0231528,C0007859,3.0
C0231528,C0242429,5.0
C0231528,C0024031,2.0
C0231528,C0234230,1.0
C0231528,C0596601,2.0
C0231528,C0014724,2.0
C0231528,C0748706,5.0
C0231528,C1321898,3.0
C0231528,C0520962,2.0
C0231528,C0302539,1.0
C0231528,C0344375,1.0
C0231528,C0010200,4.0
C0231528,C0037763,1.0
C0231528,C0392171,1.0
C0231528,C0677500,1.0
C0231528,C0234229,1.0
C0231528,C0016382,3.0
C0231528,C0857245,2.0
C0231528,C0241039,1.0
C0231528,C0278145,2.0
C0231528,C0018834,1.0
C0231528,C0043144,1.0
C0231528,C1321587,1.0
C0231528,C0281856,2.0
C0231528,C0235108,3.0
C0231528,C0151786,3.0
C0231528,C0848290,1.0
C0231528,C0239377,3.0
C0231528,C2957106,1.0
C0231528,C0238740,1.0
C0231528,C0019559,1.0
C0231528,C0085631,2.0
C0231528,C0005904,1.0
C0231528,C0427008,1.0
C0231528,C0151315,1.0
C0231528,C0522359,1.0
C0231528,C0278146,1.0
C0231528,C0221170,2.0
C0231528,C0564823,1.0
C0231528,C0231217,2.0
C0231528,C0240327,1.0
C0231528,C0239833,1.0
C0231528,C0235239,1.0
C0231528,C0151827,1.0
C0231528,C2141922,1.0
C0231528,C0241057,1.0
C0231528,C0087169,1.0
C0231528,C0037317,1.0
C0231528,C0476288,1.0
C0231528,C0850149,1.0
C0231528,C0015644,3.0
C0231528,C0159028,1.0
C0231528,C0848277,1.0
C0231528,C0239836,1.0
C0231528,C0476270,1.0
C0231528,C1704276,1.0
C0231528,C0949445,1.0
C0231528,C0746674,1.0
C0231528,C2169806,1.0
C0231528,C0026838,1.0
C0231528,C0578050,1.0
C0231528,C0740396,1.0
C0231528,C0877462,1.0
C0231528,C0847554,1.0
C0231528,C0426359,1.0
C0231528,C0152029,1.0
C0231528,C0422833,1.0
C0231528,C0586407,1.0
C0231528,C0241165,1.0
C0231528,C0700184,1.0
C0231528,C0522179,1.0
C0231528,C0235218,1.0
C0231528,C0549209,1.0
C0231528,C0848717,1.0
C0231528,C0743738,1.0
C0278144,C0239667,1.0
C0278144,C0455270,4.0
C0278144,C0009806,2.0
C0278144,C0857027,1.0
C0278144,C1291077,1.0
C0278144,C3714552,1.0
C0278144,C0036572,1.0
C0278144,C0040822,1.0
C0278144,C0011991,2.0
C0278144,C0683369,1.0
C0278144,C0085624,5.0
C0278144,C0004604,2.0
C0278144,C0000737,1.0
C0278144,C0003862,1.0
C0278144,C0600142,1.0
C0278144,C0023380,1.0
C0278144,C0150055,1.0
C0278144,C0023222,1.0
C0278144,C0040460,1.0
C0278144,C0234230,2.0
C0278144,C0596601,1.0
C0278144,C0014724,2.0
C0278144,C0748706,1.0
C0278144,C1321898,1.0
C0278144,C0520962,1.0
C0278144,C0010200,1.0
C0278144,C0016382,1.0
C0278144,C0278145,1.0
C0278144,C0013395,1.0
C0278144,C0018834,2.0
C0278144,C0392678,1.0
C0278144,C0232492,1.0
C0278144,C0238552,1.0
C0278144,C0278007,1.0
C0278144,C0015468,1.0
C0278144,C0178310,1.0
C0278144,C0312422,1.0
C0278144,C0812426,1.0
C0278144,C0423693,1.0
C0278144,C0439814,1.0
C0278144,C0423729,1.0
C0278144,C0027796,1.0
C0278144,C0426601,1.0
C0278144,C0017672,2.0
C0278144,C0241426,1.0
C0278144,C1096446,1.0
C0278144,C0578994,1.0
C0239667,C0455270,1.0
C0239667,C0028643,1.0
C0239667,C0037088,1.0
C0239667,C0683369,1.0
C0239667,C0085624,1.0
C0239667,C0037011,1.0
C0239667,C0007859,1.0
C0239667,C0751295,1.0
C0239667,C0239377,1.0
C0239667,C2957106,1.0
C0239667,C0221170,1.0
C0239667,C0239832,1.0
C0455270,C0028643,1.0
C0455270,C0857073,1.0
C0455270,C0009806,2.0
C0455270,C1291077,4.0
C0455270,C1579931,1.0
C0455270,C0039070,1.0
C0455270,C0015230,3.0
C0455270,C3714552,5.0
C0455270,C0028084,1.0
C0455270,C0220870,1.0
C0455270,C0518214,1.0
C0455270,C0231617,1.0
C0455270,C0040822,3.0
C0455270,C0027769,1.0
C0455270,C0011991,5.0
C0455270,C0013404,2.0
C0455270,C0037088,2.0
C0455270,C0026821,5.0
C0455270,C0917801,2.0
C0455270,C0683369,4.0
C0455270,C0278141,1.0
C0455270,C0085624,9.0
C0455270,C0542476,1.0
C0455270,C0004604,3.0
C0455270,C0000737,3.0
C0455270,C0003862,3.0
C0455270,C0850045,2.0
C0455270,C0042571,1.0
C0455270,C0344232,1.0
C0455270,C0028081,1.0
C0455270,C0027424,2.0
C0455270,C0522251,1.0
C0455270,C0848633,1.0
C0455270,C0150055,1.0
C0455270,C0016512,1.0
C0455270,C0235129,1.0
C0455270,C0231749,1.0
C0455270,C1446787,2.0
C0455270,C0040460,2.0
C0455270,C0242429,2.0
C0455270,C0234230,1.0
C0455270,C0748706,3.0
C0455270,C0010200,2.0
C0455270,C0037763,2.0
C0455270,C0438716,1.0
C0455270,C0392171,2.0
C0455270,C0039591,1.0
C0455270,C0677500,1.0
C0455270,C0234229,2.0
C0455270,C0857245,1.0
C0455270,C0278145,10.0
C0455270,C0043144,1.0
C0455270,C0024902,1.0
C0455270,C0016204,2.0
C0455270,C0281856,1.0
C0455270,C0151786,1.0
C0455270,C0238995,1.0
C0455270,C0558489,1.0
C0455270,C0030794,4.0
C0455270,C0019559,2.0
C0455270,C0085636,1.0
C0455270,C0005904,1.0
C0455270,C0877716,1.0
C0455270,C0424810,1.0
C0455270,C0015468,1.0
C0455270,C0522359,1.0
C0455270,C0278146,2.0
C0455270,C0241374,1.0
C0455270,C0184567,5.0
C0455270,C0240327,1.0
C0455270,C0812426,1.0
C0455270,C0423693,1.0
C0455270,C2141922,1.0
C0455270,C0239783,1.0
C0455270,C0231780,1.0
C0455270,C0476288,1.0
C0455270,C0849970,1.0
C0455270,C0232849,1.0
C0455270,C0159028,1.0
C0455270,C0476270,1.0
C0455270,C0426484,1.0
C0455270,C2169806,1.0
C0455270,C0026838,1.0
C0455270,C0013428,1.0
C0455270,C0027796,1.0
C0455270,C0578050,1.0
C0455270,C0426359,1.0
C0455270,C0152029,1.0
C0455270,C0422833,1.0
C0455270,C0586407,1.0
C0455270,C0241165,1.0
C0455270,C0240717,1.0
C0455270,C0232495,1.0
C0455270,C0151830,1.0
C0455270,C0476289,1.0
C0455270,C0232517,1.0
C0455270,C0850758,1.0
C0028643,C0857073,2.0
C0028643,C0522245,1.0
C0028643,C0751372,6.0
C0028643,C0009806,1.0
C0028643,C0857027,2.0
C0028643,C0270996,1.0
C0028643,C0015230,2.0
C0028643,C3714552,11.0
C0028643,C0036572,3.0
C0028643,C0008031,1.0
C0028643,C0231617,3.0
C0028643,C0040822,10.0
C0028643,C0235004,1.0
C0028643,C0027769,2.0
C0028643,C0235309,1.0
C0028643,C0011991,2.0
C0028643,C0741585,2.0
C0028643,C0013404,2.0
C0028643,C0037088,6.0
C0028643,C0026821,3.0
C0028643,C0036396,4.0
C0028643,C0917801,2.0
C0028643,C0683369,1.0
C0028643,C0458118,1.0
C0028643,C0235318,1.0
C0028643,C0085624,8.0
C0028643,C0542476,2.0
C0028643,C0037011,1.0
C0028643,C0577573,2.0
C0028643,C0004604,6.0
C0028643,C0857516,1.0
C0028643,C0000737,1.0
C0028643,C0003862,2.0
C0028643,C0234369,1.0
C0028643,C0042571,1.0
C0028643,C0344232,2.0
C0028643,C0028081,1.0
C0028643,C0027424,1.0
C0028643,C0150055,1.0
C0028643,C0016512,1.0
C0028643,C0235129,1.0
C0028643,C0231749,1.0
C0028643,C0023222,2.0
C0028643,C0040460,1.0
C0028643,C0007859,2.0
C0028643,C0242429,1.0
C0028643,C0751295,1.0
C0028643,C0024031,2.0
C0028643,C0234230,1.0
C0028643,C0014724,1.0
C0028643,C0748706,1.0
C0028643,C1517205,1.0
C0028643,C0010200,1.0
C0028643,C0037763,3.0
C0028643,C0392171,1.0
C0028643,C0677500,1.0
C0028643,C0857160,2.0
C0028643,C0857245,1.0
C0028643,C0278145,1.0
C0028643,C0043144,1.0
C0028643,C0024902,1.0
C0028643,C0151786,1.0
C0028643,C0239377,2.0
C0028643,C0425449,2.0
C0028643,C2957106,1.0
C0028643,C0238740,4.0
C0028643,C0558489,1.0
C0028643,C0019559,1.0
C0028643,C0149738,1.0
C0028643,C0221785,1.0
C0028643,C4042866,1.0
C0028643,C0239511,1.0
C0028643,C0015468,2.0
C0028643,C0278146,1.0
C0028643,C0700153,1.0
C0028643,C0221170,4.0
C0028643,C0006625,2.0
C0028643,C0239649,1.0
C0028643,C0850251,1.0
C0028643,C0455770,1.0
C0028643,C0231217,1.0
C0028643,C0549248,2.0
C0028643,C0239832,2.0
C0028643,C0240327,1.0
C0028643,C0239833,1.0
C0028643,C0234255,1.0
C0028643,C0587054,2.0
C0028643,C0234250,1.0
C0028643,C0476227,1.0
C0028643,C0027498,2.0
C0028643,C0476288,1.0
C0028643,C0023218,1.0
C0028643,C0578454,1.0
C0028643,C0015644,3.0
C0028643,C0159028,1.0
C0028643,C0423618,1.0
C0028643,C0239836,1.0
C0028643,C0476270,1.0
C0028643,C0423636,1.0
C0028643,C0027066,1.0
C0028643,C0231753,1.0
C0028643,C2169806,1.0
C0028643,C0026838,1.0
C0028643,C0235050,1.0
C0028643,C1705500,1.0
C0028643,C0559687,1.0
C0028643,C0578050,1.0
C0028643,C0426359,1.0
C0028643,C0152029,1.0
C0028643,C0422833,1.0
C0028643,C0586407,1.0
C0028643,C0241165,1.0
C0028643,C0017672,2.0
C0028643,C0154729,1.0
C0028643,C0751725,1.0
C0028643,C0333252,1.0
C0857073,C0522245,1.0
C0857073,C0751372,1.0
C0857073,C0009806,1.0
C0857073,C3714552,1.0
C0857073,C0040822,1.0
C0857073,C0027769,1.0
C0857073,C0011991,1.0
C0857073,C0013404,1.0
C0857073,C0037088,1.0
C0857073,C0026821,1.0
C0857073,C0917801,1.0
C0857073,C0085624,1.0
C0857073,C0542476,1.0
C0857073,C0000737,1.0
C0857073,C0003862,1.0
C0857073,C0042571,1.0
C0857073,C0344232,1.0
C0857073,C0028081,1.0
C0857073,C0027424,1.0
C0857073,C0242429,1.0
C0857073,C0010200,1.0
C0857073,C0392171,1.0
C0857073,C0677500,1.0
C0857073,C0857245,1.0
C0857073,C0043144,1.0
C0857073,C0151786,1.0
C0857073,C0278146,1.0
C0857073,C0240327,1.0
C0857073,C0476288,1.0
C0857073,C0159028,1.0
C0857073,C0476270,1.0
C0857073,C2169806,1.0
C0857073,C0026838,1.0
C0857073,C0578050,1.0
C0857073,C0426359,1.0
C0857073,C0152029,1.0
C0857073,C0422833,1.0
C0857073,C0586407,1.0
C0857073,C0241165,1.0
C0522245,C0751372,1.0
C0751372,C0039070,1.0
C0751372,C0015230,4.0
C0751372,C3714552,5.0
C0751372,C0036572,1.0
C0751372,C0795691,1.0
C0751372,C0040822,2.0
C0751372,C0741585,5.0
C0751372,C0026821,5.0
C0751372,C0036396,2.0
C0751372,C0085624,5.0
C0751372,C0037011,1.0
C0751372,C0004604,2.0
C0751372,C0150055,1.0
C0751372,C0235129,1.0
C0751372,C0023222,4.0
C0751372,C0024031,2.0
C0751372,C0234230,1.0
C0751372,C0748706,1.0
C0751372,C1517205,2.0
C0751372,C0037763,2.0
C0751372,C0235108,1.0
C0751372,C0239377,1.0
C0751372,C2957106,1.0
C0751372,C0238740,1.0
C0751372,C0030794,1.0
C0751372,C0149738,1.0
C0751372,C0221785,1.0
C0751372,C0541828,1.0
C0751372,C0278146,1.0
C0751372,C0221170,1.0
C0751372,C0564823,2.0
C0751372,C0239649,2.0
C0751372,C0241374,1.0
C0751372,C0231710,1.0
C0751372,C0278139,1.0
C0751372,C0239783,2.0
C0751372,C0240007,1.0
C0751372,C0439814,1.0
C0751372,C0023218,1.0
C0751372,C0239836,1.0
C0751372,C0847554,1.0
C0751372,C0232517,1.0
C0751372,C0009193,1.0
C2129214,C0009806,4.0
C2129214,C0857027,1.0
C2129214,C1291077,1.0
C2129214,C0015230,2.0
C2129214,C0151908,1.0
C2129214,C0235309,1.0
C2129214,C0011991,3.0
C2129214,C0013404,1.0
C2129214,C0026821,2.0
C2129214,C0344232,1.0
C2129214,C0234230,1.0
C2129214,C0426623,1.0
C2129214,C0010200,1.0
C2129214,C0037763,1.0
C2129214,C0016204,4.0
C2129214,C0238741,1.0
C2129214,C0240211,1.0
C2129214,C0278007,2.0
C2129214,C0178310,1.0
C2129214,C0232849,1.0
C2129214,C0232517,1.0
C2129214,C0849819,2.0
C0151825,C1291077,1.0
C0151825,C0028084,1.0
C0151825,C0008031,1.0
C0151825,C0013404,1.0
C0151825,C0236040,1.0
C0151825,C0683369,1.0
C0151825,C0004604,2.0
C0151825,C0003862,1.0
C0151825,C0600142,1.0
C0151825,C0028081,1.0
C0151825,C0231749,1.0
C0151825,C0242429,1.0
C0151825,C0748706,1.0
C0151825,C0234229,1.0
C0151825,C0848290,1.0
C0151825,C0574068,1.0
C0151825,C0522359,1.0
C0151825,C0848220,1.0
C0151825,C0234255,1.0
C0151825,C2202235,1.0
C0151825,C0578046,1.0
C0151825,C0423636,1.0
C0151825,C0238656,1.0
C0151825,C0743738,1.0
C0009806,C0857027,2.0
C0009806,C1291077,16.0
C0009806,C1579931,3.0
C0009806,C0039070,3.0
C0009806,C0015230,3.0
C0009806,C3714552,5.0
C0009806,C0028084,3.0
C0009806,C0518214,2.0
C0009806,C0036572,3.0
C0009806,C0008031,3.0
C0009806,C0231617,1.0
C0009806,C0040822,6.0
C0009806,C0027769,4.0
C0009806,C0235309,2.0
C0009806,C0011991,16.0
