disease,postLink,postHeading,postContent
Sore Throat,https://patient.info/forums/discuss/sore-throat-with-dysphagia-for-3-months-784443,Sore Throat with Dysphagia for 3 Months,"Hello. In February I started to notice some difficulty swallowing as well as some other worrying symptoms like weight loss. The difficulty swallowing is especially bad for dry foods like bread or chicken. Drinks are okay, saliva is very annoying though. I haven't choked yet but the best way I can describe it is that foods sticks sometimes and I need to swallow a few times to get it down. The area this is happening I guess would be around the Larynx/Hypopharanx area. In March I seen an ENT Consultant and I explained I was pretty worried about this so he did an Indirect Laryngoscopy and said everything appeared normal so he referred me for a Barium Swallow in April which again was reported as normal. At the start of May I had an Endoscopy (through the mouth) and again, everything was reported as normal with the exception of a Hiatal   and mild Oesophagitis. I have been prescribed PPIs (different to Omeprazole as I had already taken a 6 week course which did nothing) I guess they are suspecting LPR as I have had some acid erosion issues with my teeth in the past. Since then, the swallowing difficulties have remained about the same but I am also starting to develop a recurrent sore throat as well as what I can only describe as my ears feeling like they are blocked when I lay down at night, they return to normal when I get up and move around. Just going to be up front and honest, if this was something like Cancer would they have missed it between the Indirect Laryngoscopy, Endoscopy and Barium Swallow? Would appreciate any advice someone can give. 0 likes, 2 replies "
Sore Throat,https://patient.info/forums/discuss/lumps-on-back-of-throat-794976,Lumps on back of throat,"someone help does anyone one this is pleas  0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/lump-on-side-of-throat-795852,lump on side of throat,"Hi! I had   age 10, currently 37 y/o. Past 6 months or so Ive had this area on the left side of my throat where my tonsil would be. It doesn't hurt, but sometimes I have a sensation of fullness when swallowing on that side. Anyone have any thoughts? 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/sore-throat-for-a-month-after-covid-795819,Sore throat for a month after covid ,"Got covid a month ago, Xmas week. tested negative a week later! but my covid symptoms started with a sore throat and has remained since. now i think i have swollen tonsils. i got tested for mono and strep and both came out negative. 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/what-can-this-be-photo-hurts-when-i-swallow-796826,What can this be (photo). Hurts when I swallow,"Can anybody tell me what can this be.It hurts when I swallow but no other symptoms 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/i-ve-had-a-sore-throat-for-around-2-months-797022,I’ve had a sore throat for around 2 months ,"could anyone give me some insight to what this might be please. my doctor prescribed me penecillin but it doesnt seem to be doing anything.  i have sore throat fever/chills diarehha generally feeling unwell. any help will be much appreciated. thanks 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/had-this-for-4-weeks-what-is-it--797150,Had this for 4 weeks what is it ?,"had this for 4 weeks but i only realized i had this after i ate spicy noddles my throat felt super weird and after this it didn't hurt or anything it felt as if my throat was back to normal but it looked like this , i was also a smoker i smoked vapes for almost 2 year and i stopped smoking the day i saw my throat , scared this could be something serious my family and boyfriend thinks i'm fine because it doesn't hurt and i had alot of mucus as well but its in the back of my head every night before bed and i cant help it the google searches scare me because it says i have so many different things  i don't know which to believe , im scared to go into a doctor and it be something serious i thought it was cobble stone throat or maybe acid reflux but after seeing the bumps i don't know if its normal or what . someone please tell me what you think it might be and what should i do 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/does-this-look-like-strep-throat-or-something-more-serious-797317,Does this look like strep throat? Or something more serious,"I've had a sore throat for 4 days now and just wondering what it could be. No other symptoms other than the sore throat and a little tightness. I have a tendency to overthink and stress mysef over possible health issues, so its hard to get out of my head that it could be something more severe than it possibly is. Any inputs? 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/scratches-itchiness-sensation-on-left-side-of-throat--798151,"Scratches, itchiness, sensation on left side of throat. ","i've had a swollen tonsil for nearly 4 weeks now and its just not getting better. i've had no viral symptoms or fever at all. It doesn't hurt to swallow or talk. The only thing i've noticed is that the one side of my throat often feels really dry when i breathe in. I was given a 10 day course of   after a telephone appointment and they haven't made any difference. I've also been gargling with salt water. The doctor still won't see me to have a look at it and i'm at a loose end. What could this be and what should i do? 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/had-bad-throat-for-several-weeks-not-overly-sore-but-doesnt-feel-right--797737,had bad throat for several weeks. not overly sore but doesnt feel right. ,"0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/please-help-what-is-this-in-my-throat--799789,"Please help, what is this in my throat?","Hi, please help, I'm worried, is this swollen tonsil? I have hpv, bumpy back of the throat and something that looks like a wart on the other side. I'm 28F 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/sore-throat-right-side-and-enlarged-right-lingual-tonsil-for-a-year-539047,Sore throat right side and enlarged right lingual tonsil for a year,"im really out of my mind and stressed about my situation. im 32 yr old male, smoking for 14 years but light smoker for the past 9 years (5 cig a day) anyway its all started a year ago with numb throat pain on my right side. i thought its something viral that will go away and after arround 2-3 months it did ease abit but never went away, 3 months ago the pain started to intensify only this time i started to feel pain in right side of the tongue along with the right   but i couldnt see anything suspicious, a month ago i have pulled my tongue out and saw a lump, deep on the right side, i went to my gp wich was very concerd about it and send me to a mouth specialist, while waiting for my appointment to the specialist i went to th ent wich saw it and gave my antibiotic and cream for the lump and sended me to urgent us scan of thyroid.. couple days later i went to the mouth specialist wich said its not likely to be cancerous and identified the lump as an enlarged ""lingual tonsil"" but with not special pathology. she told me that she though that i have acid reflux as she saw traces in my throat and also told me to not take the   that the ent gave me as it wownt help for the lump. she also thought she feel some enlarged lymph node in my neck so  she sended me to do a us neck scan and continue the check with endoscopy from ent and also a gastro specialist to make endoscopy to see if there gerd problem and prescribed nexium. meanwhile 2 weeks passed and the nexium has no effect , the pain is still there in my right side throat and also back in my right side tongue. i had a neck ultrasound a week ago  wich said no evidence of enlarged lymph nodes wich is so weird as i fill like my neck is swallen, tight. i should have an ent appointment this week but im suffering so much i have no idea what to do next.  i feel alone in this as i have found anyone on the internet with same problem as mine, i searched many places but couldnt find a similar person with same symptoms and im out of my mind for what this could be. im very concernd about   as this started a year ago. also im almost sure that my throat pain is related to the tongue pain from the enlarged lingual tonsil. please if anyone can advise or help me or have any similar symptoms please reply my thread and share, im desperate this ruining my life and i dont know what to do anymore or whats going on. 1 like, 165 replies "
